value,categ
12.34,Colon_Sigmoid
17.07,Colon_Sigmoid
9.997,Colon_Sigmoid
20.11,Colon_Sigmoid
9.701,Colon_Sigmoid
10.7,Colon_Sigmoid
24.39,Colon_Sigmoid
11.05,Colon_Sigmoid
14.41,Colon_Sigmoid
12.09,Colon_Sigmoid
9.291,Colon_Sigmoid
8.343,Colon_Sigmoid
10.82,Colon_Sigmoid
12.47,Colon_Sigmoid
23.41,Colon_Sigmoid
11.45,Colon_Sigmoid
19.17,Colon_Sigmoid
13.28,Colon_Sigmoid
13.61,Colon_Sigmoid
9.172,Colon_Sigmoid
11.05,Colon_Sigmoid
10.65,Colon_Sigmoid
14.46,Colon_Sigmoid
11.34,Colon_Sigmoid
9.392,Colon_Sigmoid
12.7,Colon_Sigmoid
17.66,Colon_Sigmoid
22.62,Colon_Sigmoid
10.95,Colon_Sigmoid
9.591,Colon_Sigmoid
13.03,Colon_Sigmoid
10.37,Colon_Sigmoid
13.9,Colon_Sigmoid
18.37,Colon_Sigmoid
13.08,Colon_Sigmoid
9.381,Colon_Sigmoid
11.15,Colon_Sigmoid
10.27,Colon_Sigmoid
17.28,Colon_Sigmoid
9.209,Colon_Sigmoid
28.03,Colon_Sigmoid
14.03,Colon_Sigmoid
18.19,Colon_Sigmoid
9.213,Colon_Sigmoid
11.24,Colon_Sigmoid
10.9,Colon_Sigmoid
25.26,Colon_Sigmoid
10.56,Colon_Sigmoid
12.77,Colon_Sigmoid
15.08,Colon_Sigmoid
14.22,Colon_Sigmoid
11.33,Colon_Sigmoid
13.63,Colon_Sigmoid
8.872,Colon_Sigmoid
11.49,Colon_Sigmoid
12.42,Colon_Sigmoid
21.11,Colon_Sigmoid
9.902,Colon_Sigmoid
9.139,Colon_Sigmoid
25.18,Colon_Sigmoid
9.172,Colon_Sigmoid
12.83,Colon_Sigmoid
15.92,Colon_Sigmoid
9.461,Colon_Sigmoid
9.338,Colon_Sigmoid
23.55,Colon_Sigmoid
10.44,Colon_Sigmoid
10.52,Colon_Sigmoid
19.77,Colon_Sigmoid
16.7,Colon_Sigmoid
19.71,Colon_Sigmoid
10.75,Colon_Sigmoid
7.031,Colon_Sigmoid
8.335,Colon_Sigmoid
12.15,Colon_Sigmoid
12.8,Colon_Sigmoid
9.269,Colon_Sigmoid
7.076,Colon_Sigmoid
11.28,Colon_Sigmoid
12.42,Colon_Sigmoid
13.19,Colon_Sigmoid
12.38,Colon_Sigmoid
10.54,Colon_Sigmoid
10.68,Colon_Sigmoid
12.43,Colon_Sigmoid
11.84,Colon_Sigmoid
10.34,Colon_Sigmoid
15.44,Colon_Sigmoid
13.48,Colon_Sigmoid
19.64,Colon_Sigmoid
8.345,Colon_Sigmoid
14.6,Colon_Sigmoid
18.73,Colon_Sigmoid
38.53,Colon_Sigmoid
13.88,Colon_Sigmoid
11.75,Colon_Sigmoid
10.93,Colon_Sigmoid
10.12,Colon_Sigmoid
10.64,Colon_Sigmoid
15.3,Colon_Sigmoid
14.28,Colon_Sigmoid
10.46,Colon_Sigmoid
11.8,Colon_Sigmoid
10.85,Colon_Sigmoid
12.43,Colon_Sigmoid
8.099,Colon_Sigmoid
14.69,Colon_Sigmoid
14.48,Colon_Sigmoid
15.48,Colon_Sigmoid
22.58,Colon_Sigmoid
9.942,Colon_Sigmoid
10.51,Colon_Sigmoid
10.51,Colon_Sigmoid
8.937,Colon_Sigmoid
12.92,Colon_Sigmoid
6.062,Colon_Sigmoid
11.29,Colon_Sigmoid
11.25,Colon_Sigmoid
10.85,Colon_Sigmoid
14.34,Colon_Sigmoid
15.17,Colon_Sigmoid
13.21,Colon_Sigmoid
10.79,Colon_Sigmoid
11.17,Colon_Sigmoid
12.07,Colon_Sigmoid
16.55,Colon_Sigmoid
15.74,Colon_Sigmoid
13.17,Colon_Sigmoid
10.61,Colon_Sigmoid
8.253,Colon_Sigmoid
8.282,Colon_Sigmoid
7.399,Colon_Sigmoid
7.179,Colon_Sigmoid
8.053,Colon_Sigmoid
9.105,Colon_Sigmoid
18.34,Colon_Sigmoid
12.17,Colon_Sigmoid
11.13,Colon_Sigmoid
15.06,Colon_Sigmoid
13.72,Colon_Sigmoid
16.69,Colon_Sigmoid
8.736,Colon_Sigmoid
22.35,Colon_Sigmoid
11.77,Colon_Sigmoid
31.83,Colon_Sigmoid
22.25,Colon_Sigmoid
14.23,Colon_Sigmoid
13.11,Colon_Sigmoid
14.79,Colon_Sigmoid
26.36,Colon_Sigmoid
7.149,Colon_Sigmoid
11.05,Colon_Sigmoid
11.19,Colon_Sigmoid
10.26,Colon_Sigmoid
10.4,Colon_Sigmoid
10.51,Colon_Sigmoid
9.637,Colon_Sigmoid
8.447,Colon_Sigmoid
9.246,Colon_Sigmoid
11.05,Colon_Sigmoid
13.0,Colon_Sigmoid
5.943,Colon_Sigmoid
7.187,Colon_Sigmoid
10.1,Colon_Sigmoid
21.44,Colon_Sigmoid
11.31,Colon_Sigmoid
9.478,Colon_Sigmoid
17.8,Colon_Sigmoid
19.36,Colon_Sigmoid
5.808,Colon_Sigmoid
12.04,Colon_Sigmoid
10.03,Colon_Sigmoid
28.18,Colon_Sigmoid
9.147,Colon_Sigmoid
12.9,Colon_Sigmoid
23.73,Colon_Sigmoid
10.11,Colon_Sigmoid
0.6406,Brain_Anterior_cingulate_cortex_BA24
1.922,Brain_Anterior_cingulate_cortex_BA24
0.8522,Brain_Anterior_cingulate_cortex_BA24
0.4553,Brain_Anterior_cingulate_cortex_BA24
0.713,Brain_Anterior_cingulate_cortex_BA24
0.4347,Brain_Anterior_cingulate_cortex_BA24
2.043,Brain_Anterior_cingulate_cortex_BA24
0.362,Brain_Anterior_cingulate_cortex_BA24
0.4878,Brain_Anterior_cingulate_cortex_BA24
0.4019,Brain_Anterior_cingulate_cortex_BA24
0.4623,Brain_Anterior_cingulate_cortex_BA24
0.8128,Brain_Anterior_cingulate_cortex_BA24
0.6682,Brain_Anterior_cingulate_cortex_BA24
0.4775,Brain_Anterior_cingulate_cortex_BA24
0.7082,Brain_Anterior_cingulate_cortex_BA24
0.625,Brain_Anterior_cingulate_cortex_BA24
0.4847,Brain_Anterior_cingulate_cortex_BA24
0.5684,Brain_Anterior_cingulate_cortex_BA24
1.161,Brain_Anterior_cingulate_cortex_BA24
0.7101,Brain_Anterior_cingulate_cortex_BA24
1.725,Brain_Anterior_cingulate_cortex_BA24
0.5575,Brain_Anterior_cingulate_cortex_BA24
0.657,Brain_Anterior_cingulate_cortex_BA24
1.185,Brain_Anterior_cingulate_cortex_BA24
1.153,Brain_Anterior_cingulate_cortex_BA24
1.622,Brain_Anterior_cingulate_cortex_BA24
1.113,Brain_Anterior_cingulate_cortex_BA24
2.819,Brain_Anterior_cingulate_cortex_BA24
0.7046,Brain_Anterior_cingulate_cortex_BA24
4.894,Brain_Anterior_cingulate_cortex_BA24
4.191,Brain_Anterior_cingulate_cortex_BA24
0.5543,Brain_Anterior_cingulate_cortex_BA24
2.554,Brain_Anterior_cingulate_cortex_BA24
0.7318,Brain_Anterior_cingulate_cortex_BA24
1.077,Brain_Anterior_cingulate_cortex_BA24
1.388,Brain_Anterior_cingulate_cortex_BA24
0.9709,Brain_Anterior_cingulate_cortex_BA24
3.891,Brain_Anterior_cingulate_cortex_BA24
0.6192,Brain_Anterior_cingulate_cortex_BA24
0.7553,Brain_Anterior_cingulate_cortex_BA24
0.528,Brain_Anterior_cingulate_cortex_BA24
1.616,Brain_Anterior_cingulate_cortex_BA24
0.814,Brain_Anterior_cingulate_cortex_BA24
1.179,Brain_Anterior_cingulate_cortex_BA24
0.9002,Brain_Anterior_cingulate_cortex_BA24
0.5624,Brain_Anterior_cingulate_cortex_BA24
1.323,Brain_Anterior_cingulate_cortex_BA24
0.6997,Brain_Anterior_cingulate_cortex_BA24
2.277,Brain_Anterior_cingulate_cortex_BA24
0.786,Brain_Anterior_cingulate_cortex_BA24
1.74,Brain_Anterior_cingulate_cortex_BA24
1.141,Brain_Anterior_cingulate_cortex_BA24
0.6896,Brain_Anterior_cingulate_cortex_BA24
0.7832,Brain_Anterior_cingulate_cortex_BA24
0.6159,Brain_Anterior_cingulate_cortex_BA24
0.4493,Brain_Anterior_cingulate_cortex_BA24
1.024,Brain_Anterior_cingulate_cortex_BA24
0.3794,Brain_Anterior_cingulate_cortex_BA24
0.5982,Brain_Anterior_cingulate_cortex_BA24
1.179,Brain_Anterior_cingulate_cortex_BA24
0.4989,Brain_Anterior_cingulate_cortex_BA24
0.4974,Brain_Anterior_cingulate_cortex_BA24
0.6365,Brain_Anterior_cingulate_cortex_BA24
0.5799,Brain_Anterior_cingulate_cortex_BA24
0.3206,Brain_Anterior_cingulate_cortex_BA24
0.5409,Brain_Anterior_cingulate_cortex_BA24
0.3771,Brain_Anterior_cingulate_cortex_BA24
1.543,Brain_Anterior_cingulate_cortex_BA24
0.9937,Brain_Anterior_cingulate_cortex_BA24
1.366,Brain_Anterior_cingulate_cortex_BA24
0.6121,Brain_Anterior_cingulate_cortex_BA24
0.9819,Brain_Anterior_cingulate_cortex_BA24
1.452,Brain_Anterior_cingulate_cortex_BA24
1.376,Brain_Anterior_cingulate_cortex_BA24
1.427,Brain_Anterior_cingulate_cortex_BA24
0.4771,Brain_Anterior_cingulate_cortex_BA24
1.128,Brain_Anterior_cingulate_cortex_BA24
0.8194,Brain_Anterior_cingulate_cortex_BA24
4.027,Brain_Anterior_cingulate_cortex_BA24
0.6923,Brain_Anterior_cingulate_cortex_BA24
1.361,Brain_Anterior_cingulate_cortex_BA24
0.5527,Brain_Anterior_cingulate_cortex_BA24
1.004,Brain_Anterior_cingulate_cortex_BA24
0.9369,Brain_Anterior_cingulate_cortex_BA24
2.094,Brain_Anterior_cingulate_cortex_BA24
0.7486,Brain_Anterior_cingulate_cortex_BA24
0.5278,Brain_Anterior_cingulate_cortex_BA24
0.9386,Brain_Anterior_cingulate_cortex_BA24
1.145,Brain_Anterior_cingulate_cortex_BA24
0.7193,Brain_Anterior_cingulate_cortex_BA24
0.5269,Brain_Anterior_cingulate_cortex_BA24
4.538,Brain_Anterior_cingulate_cortex_BA24
0.5226,Brain_Anterior_cingulate_cortex_BA24
0.7735,Brain_Anterior_cingulate_cortex_BA24
0.6617,Brain_Anterior_cingulate_cortex_BA24
2.45,Brain_Anterior_cingulate_cortex_BA24
0.387,Brain_Anterior_cingulate_cortex_BA24
0.8827,Brain_Anterior_cingulate_cortex_BA24
1.106,Brain_Anterior_cingulate_cortex_BA24
0.4231,Brain_Anterior_cingulate_cortex_BA24
0.6969,Brain_Anterior_cingulate_cortex_BA24
1.267,Brain_Anterior_cingulate_cortex_BA24
1.508,Brain_Anterior_cingulate_cortex_BA24
2.043,Brain_Anterior_cingulate_cortex_BA24
0.5807,Brain_Anterior_cingulate_cortex_BA24
0.5044,Brain_Anterior_cingulate_cortex_BA24
0.4469,Brain_Anterior_cingulate_cortex_BA24
1.047,Brain_Anterior_cingulate_cortex_BA24
1.404,Brain_Anterior_cingulate_cortex_BA24
2.675,Brain_Anterior_cingulate_cortex_BA24
0.62,Brain_Anterior_cingulate_cortex_BA24
1.682,Brain_Anterior_cingulate_cortex_BA24
0.6823,Brain_Anterior_cingulate_cortex_BA24
0.8268,Brain_Anterior_cingulate_cortex_BA24
1.41,Brain_Anterior_cingulate_cortex_BA24
0.9311,Brain_Anterior_cingulate_cortex_BA24
0.6909,Brain_Anterior_cingulate_cortex_BA24
0.5834,Brain_Anterior_cingulate_cortex_BA24
2.098,Brain_Anterior_cingulate_cortex_BA24
0.5945,Brain_Anterior_cingulate_cortex_BA24
1.417,Brain_Anterior_cingulate_cortex_BA24
1.453,Brain_Anterior_cingulate_cortex_BA24
0.6951,Brain_Anterior_cingulate_cortex_BA24
0.7413,Brain_Anterior_cingulate_cortex_BA24
0.5324,Brain_Anterior_cingulate_cortex_BA24
0.6412,Brain_Anterior_cingulate_cortex_BA24
1.168,Brain_Anterior_cingulate_cortex_BA24
0.507,Brain_Anterior_cingulate_cortex_BA24
1.011,Brain_Anterior_cingulate_cortex_BA24
0.6992,Brain_Anterior_cingulate_cortex_BA24
0.3679,Brain_Anterior_cingulate_cortex_BA24
0.9238,Brain_Anterior_cingulate_cortex_BA24
0.2905,Brain_Anterior_cingulate_cortex_BA24
0.9547,Brain_Anterior_cingulate_cortex_BA24
0.7458,Brain_Anterior_cingulate_cortex_BA24
0.9293,Brain_Anterior_cingulate_cortex_BA24
1.213,Brain_Anterior_cingulate_cortex_BA24
0.6429,Brain_Anterior_cingulate_cortex_BA24
1.105,Brain_Anterior_cingulate_cortex_BA24
0.3825,Brain_Anterior_cingulate_cortex_BA24
0.5509,Brain_Anterior_cingulate_cortex_BA24
1.123,Brain_Anterior_cingulate_cortex_BA24
2.764,Brain_Anterior_cingulate_cortex_BA24
3.759,Brain_Anterior_cingulate_cortex_BA24
7.227,Brain_Anterior_cingulate_cortex_BA24
1.223,Brain_Anterior_cingulate_cortex_BA24
0.9207,Brain_Anterior_cingulate_cortex_BA24
1.82,Brain_Anterior_cingulate_cortex_BA24
2.295,Brain_Anterior_cingulate_cortex_BA24
1.371,Brain_Anterior_cingulate_cortex_BA24
1.577,Brain_Anterior_cingulate_cortex_BA24
1.737,Brain_Anterior_cingulate_cortex_BA24
0.7846,Brain_Anterior_cingulate_cortex_BA24
0.7153,Brain_Anterior_cingulate_cortex_BA24
1.192,Brain_Anterior_cingulate_cortex_BA24
2.022,Brain_Anterior_cingulate_cortex_BA24
1.671,Brain_Anterior_cingulate_cortex_BA24
1.028,Brain_Anterior_cingulate_cortex_BA24
1.662,Brain_Anterior_cingulate_cortex_BA24
19.3,Brain_Anterior_cingulate_cortex_BA24
1.748,Brain_Anterior_cingulate_cortex_BA24
0.616,Brain_Anterior_cingulate_cortex_BA24
5.136,Brain_Anterior_cingulate_cortex_BA24
1.069,Brain_Anterior_cingulate_cortex_BA24
1.753,Brain_Anterior_cingulate_cortex_BA24
0.898,Brain_Anterior_cingulate_cortex_BA24
1.268,Brain_Anterior_cingulate_cortex_BA24
0.5845,Brain_Anterior_cingulate_cortex_BA24
0.5092,Brain_Anterior_cingulate_cortex_BA24
0.9089,Brain_Anterior_cingulate_cortex_BA24
0.9156,Brain_Anterior_cingulate_cortex_BA24
1.162,Brain_Anterior_cingulate_cortex_BA24
1.515,Brain_Anterior_cingulate_cortex_BA24
0.5417,Brain_Anterior_cingulate_cortex_BA24
0.5862,Brain_Anterior_cingulate_cortex_BA24
0.8349,Brain_Anterior_cingulate_cortex_BA24
12.26,Esophagus_Gastroesophageal_Junction
7.878,Esophagus_Gastroesophageal_Junction
9.289,Esophagus_Gastroesophageal_Junction
14.99,Esophagus_Gastroesophageal_Junction
29.74,Esophagus_Gastroesophageal_Junction
13.07,Esophagus_Gastroesophageal_Junction
11.28,Esophagus_Gastroesophageal_Junction
11.04,Esophagus_Gastroesophageal_Junction
18.06,Esophagus_Gastroesophageal_Junction
6.691,Esophagus_Gastroesophageal_Junction
8.196,Esophagus_Gastroesophageal_Junction
11.15,Esophagus_Gastroesophageal_Junction
8.211,Esophagus_Gastroesophageal_Junction
19.4,Esophagus_Gastroesophageal_Junction
8.105,Esophagus_Gastroesophageal_Junction
8.427,Esophagus_Gastroesophageal_Junction
9.957,Esophagus_Gastroesophageal_Junction
9.161,Esophagus_Gastroesophageal_Junction
16.42,Esophagus_Gastroesophageal_Junction
15.43,Esophagus_Gastroesophageal_Junction
9.608,Esophagus_Gastroesophageal_Junction
33.47,Esophagus_Gastroesophageal_Junction
14.19,Esophagus_Gastroesophageal_Junction
13.12,Esophagus_Gastroesophageal_Junction
7.159,Esophagus_Gastroesophageal_Junction
13.14,Esophagus_Gastroesophageal_Junction
10.36,Esophagus_Gastroesophageal_Junction
6.846,Esophagus_Gastroesophageal_Junction
12.89,Esophagus_Gastroesophageal_Junction
9.159,Esophagus_Gastroesophageal_Junction
10.75,Esophagus_Gastroesophageal_Junction
8.558,Esophagus_Gastroesophageal_Junction
23.22,Esophagus_Gastroesophageal_Junction
9.418,Esophagus_Gastroesophageal_Junction
19.03,Esophagus_Gastroesophageal_Junction
14.08,Esophagus_Gastroesophageal_Junction
9.034,Esophagus_Gastroesophageal_Junction
9.106,Esophagus_Gastroesophageal_Junction
24.54,Esophagus_Gastroesophageal_Junction
17.23,Esophagus_Gastroesophageal_Junction
9.838,Esophagus_Gastroesophageal_Junction
14.34,Esophagus_Gastroesophageal_Junction
10.49,Esophagus_Gastroesophageal_Junction
11.55,Esophagus_Gastroesophageal_Junction
9.092,Esophagus_Gastroesophageal_Junction
7.467,Esophagus_Gastroesophageal_Junction
12.96,Esophagus_Gastroesophageal_Junction
10.95,Esophagus_Gastroesophageal_Junction
11.52,Esophagus_Gastroesophageal_Junction
12.47,Esophagus_Gastroesophageal_Junction
11.91,Esophagus_Gastroesophageal_Junction
9.692,Esophagus_Gastroesophageal_Junction
16.15,Esophagus_Gastroesophageal_Junction
14.87,Esophagus_Gastroesophageal_Junction
9.777,Esophagus_Gastroesophageal_Junction
25.95,Esophagus_Gastroesophageal_Junction
10.86,Esophagus_Gastroesophageal_Junction
7.237,Esophagus_Gastroesophageal_Junction
22.74,Esophagus_Gastroesophageal_Junction
26.71,Esophagus_Gastroesophageal_Junction
8.949,Esophagus_Gastroesophageal_Junction
12.9,Esophagus_Gastroesophageal_Junction
17.71,Esophagus_Gastroesophageal_Junction
11.16,Esophagus_Gastroesophageal_Junction
9.346,Esophagus_Gastroesophageal_Junction
20.19,Esophagus_Gastroesophageal_Junction
10.88,Esophagus_Gastroesophageal_Junction
12.0,Esophagus_Gastroesophageal_Junction
12.84,Esophagus_Gastroesophageal_Junction
12.65,Esophagus_Gastroesophageal_Junction
10.88,Esophagus_Gastroesophageal_Junction
12.0,Esophagus_Gastroesophageal_Junction
9.642,Esophagus_Gastroesophageal_Junction
13.33,Esophagus_Gastroesophageal_Junction
9.501,Esophagus_Gastroesophageal_Junction
10.66,Esophagus_Gastroesophageal_Junction
7.525,Esophagus_Gastroesophageal_Junction
30.72,Esophagus_Gastroesophageal_Junction
15.77,Esophagus_Gastroesophageal_Junction
14.95,Esophagus_Gastroesophageal_Junction
19.12,Esophagus_Gastroesophageal_Junction
10.41,Esophagus_Gastroesophageal_Junction
15.73,Esophagus_Gastroesophageal_Junction
14.92,Esophagus_Gastroesophageal_Junction
12.55,Esophagus_Gastroesophageal_Junction
16.43,Esophagus_Gastroesophageal_Junction
13.35,Esophagus_Gastroesophageal_Junction
8.159,Esophagus_Gastroesophageal_Junction
9.295,Esophagus_Gastroesophageal_Junction
9.581,Esophagus_Gastroesophageal_Junction
12.63,Esophagus_Gastroesophageal_Junction
15.28,Esophagus_Gastroesophageal_Junction
17.93,Esophagus_Gastroesophageal_Junction
8.798,Esophagus_Gastroesophageal_Junction
9.943,Esophagus_Gastroesophageal_Junction
27.68,Esophagus_Gastroesophageal_Junction
12.02,Esophagus_Gastroesophageal_Junction
11.34,Esophagus_Gastroesophageal_Junction
10.15,Esophagus_Gastroesophageal_Junction
11.83,Esophagus_Gastroesophageal_Junction
11.78,Esophagus_Gastroesophageal_Junction
14.1,Esophagus_Gastroesophageal_Junction
9.27,Esophagus_Gastroesophageal_Junction
26.25,Esophagus_Gastroesophageal_Junction
10.86,Esophagus_Gastroesophageal_Junction
13.7,Esophagus_Gastroesophageal_Junction
16.14,Esophagus_Gastroesophageal_Junction
10.63,Esophagus_Gastroesophageal_Junction
11.74,Esophagus_Gastroesophageal_Junction
11.36,Esophagus_Gastroesophageal_Junction
13.8,Esophagus_Gastroesophageal_Junction
18.9,Esophagus_Gastroesophageal_Junction
13.74,Esophagus_Gastroesophageal_Junction
10.05,Esophagus_Gastroesophageal_Junction
12.05,Esophagus_Gastroesophageal_Junction
15.97,Esophagus_Gastroesophageal_Junction
12.26,Esophagus_Gastroesophageal_Junction
15.17,Esophagus_Gastroesophageal_Junction
12.99,Esophagus_Gastroesophageal_Junction
9.098,Esophagus_Gastroesophageal_Junction
13.75,Esophagus_Gastroesophageal_Junction
13.75,Esophagus_Gastroesophageal_Junction
10.5,Esophagus_Gastroesophageal_Junction
16.23,Esophagus_Gastroesophageal_Junction
25.08,Esophagus_Gastroesophageal_Junction
12.29,Esophagus_Gastroesophageal_Junction
9.742,Esophagus_Gastroesophageal_Junction
10.55,Esophagus_Gastroesophageal_Junction
20.34,Esophagus_Gastroesophageal_Junction
10.59,Esophagus_Gastroesophageal_Junction
17.68,Esophagus_Gastroesophageal_Junction
13.38,Esophagus_Gastroesophageal_Junction
16.65,Esophagus_Gastroesophageal_Junction
9.273,Esophagus_Gastroesophageal_Junction
11.97,Esophagus_Gastroesophageal_Junction
10.06,Esophagus_Gastroesophageal_Junction
17.97,Esophagus_Gastroesophageal_Junction
13.81,Esophagus_Gastroesophageal_Junction
21.33,Esophagus_Gastroesophageal_Junction
13.94,Esophagus_Gastroesophageal_Junction
13.22,Esophagus_Gastroesophageal_Junction
9.922,Esophagus_Gastroesophageal_Junction
19.39,Esophagus_Gastroesophageal_Junction
15.87,Esophagus_Gastroesophageal_Junction
11.44,Esophagus_Gastroesophageal_Junction
14.83,Esophagus_Gastroesophageal_Junction
13.49,Esophagus_Gastroesophageal_Junction
12.63,Esophagus_Gastroesophageal_Junction
16.3,Esophagus_Gastroesophageal_Junction
7.704,Esophagus_Gastroesophageal_Junction
8.885,Esophagus_Gastroesophageal_Junction
12.65,Esophagus_Gastroesophageal_Junction
13.33,Esophagus_Gastroesophageal_Junction
11.15,Esophagus_Gastroesophageal_Junction
14.44,Esophagus_Gastroesophageal_Junction
12.1,Esophagus_Gastroesophageal_Junction
10.73,Esophagus_Gastroesophageal_Junction
12.54,Esophagus_Gastroesophageal_Junction
15.16,Esophagus_Gastroesophageal_Junction
13.58,Esophagus_Gastroesophageal_Junction
13.52,Esophagus_Gastroesophageal_Junction
8.559,Esophagus_Gastroesophageal_Junction
8.725,Esophagus_Gastroesophageal_Junction
10.4,Esophagus_Gastroesophageal_Junction
24.0,Esophagus_Gastroesophageal_Junction
15.56,Esophagus_Gastroesophageal_Junction
25.04,Esophagus_Gastroesophageal_Junction
9.694,Esophagus_Gastroesophageal_Junction
15.19,Esophagus_Gastroesophageal_Junction
14.75,Esophagus_Gastroesophageal_Junction
9.363,Esophagus_Gastroesophageal_Junction
14.16,Esophagus_Gastroesophageal_Junction
8.753,Esophagus_Gastroesophageal_Junction
11.69,Esophagus_Gastroesophageal_Junction
18.84,Esophagus_Gastroesophageal_Junction
11.43,Esophagus_Gastroesophageal_Junction
13.5,Esophagus_Gastroesophageal_Junction
14.64,Esophagus_Gastroesophageal_Junction
13.76,Esophagus_Gastroesophageal_Junction
16.38,Esophagus_Gastroesophageal_Junction
13.42,Esophagus_Gastroesophageal_Junction
9.078,Esophagus_Gastroesophageal_Junction
12.17,Esophagus_Gastroesophageal_Junction
11.93,Esophagus_Gastroesophageal_Junction
11.69,Esophagus_Gastroesophageal_Junction
17.3,Esophagus_Gastroesophageal_Junction
19.57,Esophagus_Gastroesophageal_Junction
9.303,Esophagus_Gastroesophageal_Junction
48.02,Esophagus_Gastroesophageal_Junction
15.62,Esophagus_Gastroesophageal_Junction
7.764,Esophagus_Gastroesophageal_Junction
15.74,Esophagus_Gastroesophageal_Junction
9.011,Esophagus_Gastroesophageal_Junction
12.55,Esophagus_Gastroesophageal_Junction
34.3,Esophagus_Gastroesophageal_Junction
15.92,Esophagus_Gastroesophageal_Junction
12.41,Esophagus_Gastroesophageal_Junction
16.11,Esophagus_Gastroesophageal_Junction
13.05,Esophagus_Gastroesophageal_Junction
33.91,Esophagus_Gastroesophageal_Junction
17.47,Esophagus_Gastroesophageal_Junction
13.14,Esophagus_Gastroesophageal_Junction
14.81,Esophagus_Gastroesophageal_Junction
16.16,Esophagus_Gastroesophageal_Junction
9.037,Esophagus_Gastroesophageal_Junction
9.372,Esophagus_Gastroesophageal_Junction
11.22,Esophagus_Gastroesophageal_Junction
26.04,Esophagus_Gastroesophageal_Junction
11.78,Esophagus_Gastroesophageal_Junction
8.582,Esophagus_Gastroesophageal_Junction
8.931,Esophagus_Gastroesophageal_Junction
15.02,Esophagus_Gastroesophageal_Junction
11.55,Esophagus_Gastroesophageal_Junction
11.4,Esophagus_Gastroesophageal_Junction
6.938,Esophagus_Gastroesophageal_Junction
15.28,Esophagus_Gastroesophageal_Junction
8.006,Esophagus_Gastroesophageal_Junction
12.23,Esophagus_Gastroesophageal_Junction
24.98,Esophagus_Gastroesophageal_Junction
11.76,Esophagus_Gastroesophageal_Junction
13.84,Esophagus_Gastroesophageal_Junction
9.669,Esophagus_Gastroesophageal_Junction
9.924,Esophagus_Gastroesophageal_Junction
8.268,Esophagus_Gastroesophageal_Junction
8.301,Esophagus_Gastroesophageal_Junction
13.31,Esophagus_Gastroesophageal_Junction
7.14,Esophagus_Gastroesophageal_Junction
15.28,Esophagus_Gastroesophageal_Junction
8.856,Esophagus_Gastroesophageal_Junction
5.409,Esophagus_Gastroesophageal_Junction
32.73,Esophagus_Gastroesophageal_Junction
9.978,Esophagus_Gastroesophageal_Junction
13.46,Esophagus_Gastroesophageal_Junction
11.65,Esophagus_Gastroesophageal_Junction
11.82,Esophagus_Gastroesophageal_Junction
12.83,Esophagus_Gastroesophageal_Junction
8.383,Esophagus_Gastroesophageal_Junction
11.88,Esophagus_Gastroesophageal_Junction
13.22,Esophagus_Gastroesophageal_Junction
13.48,Esophagus_Gastroesophageal_Junction
12.09,Esophagus_Gastroesophageal_Junction
13.71,Esophagus_Gastroesophageal_Junction
19.01,Esophagus_Gastroesophageal_Junction
6.902,Esophagus_Gastroesophageal_Junction
14.52,Esophagus_Gastroesophageal_Junction
8.929,Esophagus_Gastroesophageal_Junction
10.86,Esophagus_Gastroesophageal_Junction
12.76,Esophagus_Gastroesophageal_Junction
10.11,Esophagus_Gastroesophageal_Junction
10.87,Esophagus_Gastroesophageal_Junction
8.916,Esophagus_Gastroesophageal_Junction
11.29,Esophagus_Gastroesophageal_Junction
9.053,Esophagus_Gastroesophageal_Junction
10.46,Esophagus_Gastroesophageal_Junction
18.8,Esophagus_Gastroesophageal_Junction
14.23,Esophagus_Gastroesophageal_Junction
10.74,Esophagus_Gastroesophageal_Junction
11.5,Esophagus_Gastroesophageal_Junction
8.638,Esophagus_Gastroesophageal_Junction
8.623,Esophagus_Gastroesophageal_Junction
16.04,Esophagus_Gastroesophageal_Junction
20.82,Esophagus_Gastroesophageal_Junction
13.31,Esophagus_Gastroesophageal_Junction
9.544,Esophagus_Gastroesophageal_Junction
12.64,Esophagus_Gastroesophageal_Junction
11.43,Esophagus_Gastroesophageal_Junction
7.264,Esophagus_Gastroesophageal_Junction
10.56,Esophagus_Gastroesophageal_Junction
9.402,Esophagus_Gastroesophageal_Junction
10.65,Esophagus_Gastroesophageal_Junction
8.628,Esophagus_Gastroesophageal_Junction
10.36,Esophagus_Gastroesophageal_Junction
15.06,Esophagus_Gastroesophageal_Junction
9.698,Esophagus_Gastroesophageal_Junction
12.74,Esophagus_Gastroesophageal_Junction
18.13,Esophagus_Gastroesophageal_Junction
11.82,Esophagus_Gastroesophageal_Junction
10.06,Esophagus_Gastroesophageal_Junction
9.88,Esophagus_Gastroesophageal_Junction
9.581,Esophagus_Gastroesophageal_Junction
13.21,Esophagus_Gastroesophageal_Junction
7.947,Esophagus_Gastroesophageal_Junction
11.53,Esophagus_Gastroesophageal_Junction
12.02,Esophagus_Gastroesophageal_Junction
12.3,Esophagus_Gastroesophageal_Junction
12.0,Esophagus_Gastroesophageal_Junction
12.99,Esophagus_Gastroesophageal_Junction
15.22,Esophagus_Gastroesophageal_Junction
11.14,Esophagus_Gastroesophageal_Junction
11.2,Esophagus_Gastroesophageal_Junction
